Date,Open,High,Low,Close,Adj Close,Volume
13-01-2019,819.929993,824.400024,818.97998,824.159973,824.159973,1287600
14-01-2019,823.02002,828.070007,821.655029,828.070007,828.070007,1611000
15-01-2019,828.659973,833.450012,828.349976,831.659973,831.659973,1262300
16-01-2019,828.659973,833.25,828.640015,830.76001,830.76001,982900
17-01-2019,830.119995,832.460022,822.880005,831.330017,831.330017,1472800
18-01-2019,827.72998,829,824.200012,828.640015,828.640015,1392200
19-01-2019,824.549988,830.5,824,829.280029,829.280029,1101500
20-01-2019,825.609985,828.539978,820.200012,823.210022,823.210022,2260800
21-01-2019,828.849976,836.255005,827.26001,835.23999,835.23999,1496500
22-01-2019,833.849976,834.51001,829.640015,830.630005,830.630005,942500
23-01-2019,830.559998,831.359985,825.750977,829.080017,829.080017,896400
24-01-2019,826.950012,828.880005,822.400024,827.780029,827.780029,1109000
25-01-2019,827.400024,833.409973,826.52002,831.909973,831.909973,1037600
26-01-2019,833.51001,838.150024,831.789978,835.369995,835.369995,989800
27-01-2019,836,842,834.210022,838.679993,838.679993,1261500
28-01-2019,843.280029,844.909973,839.5,843.25,843.25,1704000
29-01-2019,844,848.684998,843.25,845.539978,845.539978,1223600
30-01-2019,843.640015,847.23999,840.799988,845.619995,845.619995,779900
31-01-2019,847.590027,848.630005,840.77002,847.200012,847.200012,1381500
01-02-2019,849.030029,850.849976,846.130005,848.780029,848.780029,977600
02-02-2019,851.609985,853.400024,847.109985,852.119995,852.119995,1712300
03-02-2019,850.01001,850.219971,845.150024,848.400024,848.400024,1231500
04-02-2019,851.400024,853.5,829.02002,830.460022,830.460022,2463500
05-02-2019,831.909973,835.549988,827.179993,829.590027,829.590027,1401500
06-02-2019,821,822.570007,812.257019,817.580017,817.580017,3487100
07-02-2019,820.080017,821.929993,808.890015,814.429993,814.429993,1981000
08-02-2019,806.950012,821.630005,803.369995,819.51001,819.51001,1894300
09-02-2019,820.409973,825.98999,814.026978,820.919983,820.919983,1620500
10-02-2019,825,832.765015,822.380005,831.409973,831.409973,1786300
11-02-2019,833.5,833.679993,829,831.5,831.5,1055300
12-02-2019,828.969971,831.640015,827.390015,829.559998,829.559998,1401900
13-02-2019,829.219971,840.849976,829.219971,838.549988,838.549988,1671500
14-02-2019,831.359985,835.179993,829.036011,834.570007,834.570007,1045400
15-02-2019,835.51001,842.450012,830.719971,831.409973,831.409973,1555300
16-02-2019,832.400024,836.390015,826.460022,827.880005,827.880005,1254400
17-02-2019,827.960022,828.484985,820.513,824.669983,824.669983,1057300
18-02-2019,825.390015,829.349976,823.77002,824.72998,824.72998,978900
19-02-2019,824.710022,827.427002,817.02002,823.349976,823.349976,1079700
20-02-2019,821.929993,826.659973,821.02002,824.320007,824.320007,900500
21-02-2019,822.140015,826.380005,821.440002,823.559998,823.559998,1122400
22-02-2019,825.01001,837.75,824.469971,837.169983,837.169983,895000
23-02-2019,834.219971,838.929993,832.710022,836.820007,836.820007,836700
24-02-2019,839.789978,842.219971,836.289978,838.210022,838.210022,954200
25-02-2019,841.440002,845.200012,839.320007,841.650024,841.650024,959000
26-02-2019,842.880005,843.880005,840.599976,843.190002,843.190002,1323600
27-02-2019,851.200012,863.450012,849.859985,862.76001,862.76001,1372500
28-02-2019,865,875,862.809998,872.299988,872.299988,1672000
01-03-2019,874.22998,876.049988,867.747986,871.72998,871.72998,1237200
02-03-2019,873.599976,875.400024,870.380005,874.25,874.25,2026800
03-03-2019,910.659973,916.849976,905.77002,905.960022,905.960022,3219500
04-03-2019,901.940002,915.679993,901.450012,912.570007,912.570007,2116000
05-03-2019,909.619995,920.77002,909.453003,916.440002,916.440002,1587200
06-03-2019,914.859985,928.099976,912.54303,927.039978,927.039978,1499500
07-03-2019,926.070007,935.929993,924.590027,931.659973,931.659973,1422100
08-03-2019,933.539978,934.900024,925.200012,927.130005,927.130005,1911300
09-03-2019,926.119995,936.924988,925.26001,934.299988,934.299988,1329800
10-03-2019,936.950012,937.5,929.530029,932.169983,932.169983,1581800
11-03-2019,931.97998,932,925.159973,928.780029,928.780029,1173900
12-03-2019,925.320007,932.530029,923.030029,930.599976,930.599976,835000
13-03-2019,931.530029,933.440002,927.849976,932.219971,932.219971,1050600
14-03-2019,932.950012,938.25,929.340027,937.080017,937.080017,1108100
15-03-2019,940,943.109985,937.580017,943,943,969500
16-03-2019,935.669983,939.333008,918.140015,919.619995,919.619995,2362100
17-03-2019,921,933.169983,918.75,930.23999,930.23999,1596900
18-03-2019,931.469971,937.755005,931,934.01001,934.01001,1393000
19-03-2019,935,941.882996,935,941.859985,941.859985,1120400
20-03-2019,947.919983,951.46698,942.575012,948.820007,948.820007,1270800
21-03-2019,952.97998,955.090027,949.5,954.960022,954.960022,1024800
22-03-2019,957.330017,972.629028,955.469971,969.539978,969.539978,1660500
23-03-2019,969.700012,974.97998,965.030029,971.469971,971.469971,1252000
24-03-2019,970.309998,976.200012,969.48999,975.880005,975.880005,1466700
25-03-2019,975.02002,979.27002,960.179993,964.859985,964.859985,2448100
26-03-2019,968.950012,971.5,960.01001,966.950012,966.950012,1410500
27-03-2019,969.460022,975.880005,966,975.599976,975.599976,1751000
28-03-2019,976.549988,986.909973,975.099976,983.679993,983.679993,1252100
29-03-2019,983.159973,988.25,975.140015,976.570007,976.570007,1814600
30-03-2019,980,983.97998,975.940002,980.940002,980.940002,1453900
31-03-2019,982.349976,984.570007,977.200012,983.409973,983.409973,1471500
01-04-2019,984.5,984.5,935.630005,949.830017,949.830017,3309400
02-04-2019,939.559998,949.35498,915.232971,942.900024,942.900024,3763500
03-04-2019,951.909973,959.97998,944.090027,953.400024,953.400024,2013300
04-04-2019,959.919983,961.150024,942.25,950.76001,950.76001,1489700
05-04-2019,933.969971,943.338989,924.440002,942.309998,942.309998,2133100
06-04-2019,940,942.039978,931.594971,939.780029,939.780029,3094700
07-04-2019,949.960022,959.98999,949.049988,957.369995,957.369995,1533300
08-04-2019,957.52002,961.619995,950.01001,950.630005,950.630005,1126000
09-04-2019,953.640015,960.099976,950.76001,959.450012,959.450012,1202200
10-04-2019,958.700012,960.719971,954.549988,957.090027,957.090027,941400
11-04-2019,956.830017,966,954.200012,965.590027,965.590027,1527900
12-04-2019,969.900024,973.309998,950.789978,952.27002,952.27002,1598400
13-04-2019,942.460022,948.289978,926.849976,927.330017,927.330017,2579900
14-04-2019,929,942.75,916,940.48999,940.48999,2721400
15-04-2019,929.919983,931.26001,910.619995,917.789978,917.789978,3299200
16-04-2019,926.049988,926.049988,908.309998,908.72998,908.72998,2090200
17-04-2019,912.179993,913.940002,894.789978,898.700012,898.700012,1709800
18-04-2019,901.76001,914.51001,898.5,911.710022,911.710022,1813900
19-04-2019,904.119995,914.94397,899.700012,906.690002,906.690002,1424500
20-04-2019,908.849976,921.539978,908.849976,918.590027,918.590027,1637800
21-04-2019,921.77002,930.380005,919.590027,928.799988,928.799988,1192800
22-04-2019,929.539978,931.429993,922,930.090027,930.090027,1113200
23-04-2019,938.679993,946.299988,934.469971,943.830017,943.830017,1532100
24-04-2019,946.289978,954.450012,943.01001,947.159973,947.159973,1294700
25-04-2019,952,956.909973,948.005005,955.98999,955.98999,1053800
26-04-2019,957,960.73999,949.241028,953.419983,953.419983,1165500
27-04-2019,953,968.039978,950.599976,965.400024,965.400024,1154000
28-04-2019,967.840027,973.039978,964.030029,970.890015,970.890015,1224500
29-04-2019,975,975.900024,961.51001,968.150024,968.150024,1624500
30-04-2019,962.25,973.22998,960.150024,972.919983,972.919983,1711000
01-05-2019,972.219971,986.200012,970.77002,980.340027,980.340027,3248300
02-05-2019,953.809998,959.700012,945.400024,950.700012,950.700012,4661000
03-05-2019,954.679993,955,942.278992,947.799988,947.799988,2088300
04-05-2019,951.780029,951.780029,920,934.090027,934.090027,3213000
05-05-2019,929.400024,943.830017,927.5,941.530029,941.530029,1846400
06-05-2019,941.890015,943.590027,926.039978,930.5,930.5,1970100
07-05-2019,932.380005,937.447021,929.26001,930.830017,930.830017,1277700
08-05-2019,928.609985,932.599976,916.679993,930.390015,930.390015,1824400
09-05-2019,930.340027,932.23999,922.23999,923.650024,923.650024,1202500
10-05-2019,926.75,930.307007,923.030029,927.960022,927.960022,1082300
11-05-2019,929.059998,931.700012,926.5,929.359985,929.359985,1032200
12-05-2019,927.090027,935.814026,925.609985,926.789978,926.789978,1061600
13-05-2019,920.609985,925.97998,917.25,922.900024,922.900024,1192100
14-05-2019,917.549988,919.26001,906.130005,907.23999,907.23999,1824000
15-05-2019,907.969971,917.780029,905.580017,914.390015,914.390015,1206800
16-05-2019,922.530029,924.66803,918.190002,922.669983,922.669983,1064500
17-05-2019,924.22998,926.549988,919.820007,922.219971,922.219971,883400
18-05-2019,925.289978,932.700012,923.445007,926.960022,926.960022,1006700
19-05-2019,925.780029,926.859985,910.97998,910.97998,910.97998,1277200
20-05-2019,910.309998,915.275024,907.153992,910.669983,910.669983,1342700
21-05-2019,910,913,903.400024,906.659973,906.659973,943400
22-05-2019,912.719971,925.859985,911.474976,924.690002,924.690002,1166700
23-05-2019,921.929993,929.929993,919.359985,927,927,1090200
24-05-2019,928.659973,930.840027,915.5,921.280029,921.280029,1270300
25-05-2019,923.48999,925.554993,915.5,915.890015,915.890015,1053400
26-05-2019,916,919.244995,911.869995,913.809998,913.809998,1086500
27-05-2019,905.099976,923.330017,905,921.289978,921.289978,1185600
28-05-2019,920.049988,930.81897,919.650024,929.570007,929.570007,1301200
29-05-2019,931.76001,941.97998,931.76001,939.330017,939.330017,1582600
30-05-2019,941.130005,942.47998,935.150024,937.340027,937.340027,947400
31-05-2019,933.080017,937,921.960022,928.450012,928.450012,1326400
01-06-2019,930.150024,930.914978,919.27002,927.809998,927.809998,1527700
02-06-2019,931.72998,936.409973,923.619995,935.950012,935.950012,1212700
03-06-2019,936.48999,936.98999,924.880005,926.5,926.5,1011500
04-06-2019,934.25,938.380005,926.919983,929.080017,929.080017,1267000
05-06-2019,932.590027,933.47998,923.861023,932.070007,932.070007,1134400
06-06-2019,930.659973,937.25,929.859985,935.090027,935.090027,1102600
07-06-2019,931.25,932.77002,924,925.109985,925.109985,1397600
08-06-2019,924.659973,926.48999,916.359985,920.289978,920.289978,2505400
09-06-2019,920.01001,922.080017,910.599976,915,915,1306900
10-06-2019,917.419983,922.419983,912.549988,921.809998,921.809998,936700
11-06-2019,922.97998,933.880005,922,931.580017,931.580017,1669800
12-06-2019,933,936.530029,923.830017,932.450012,932.450012,1290600
13-06-2019,927.75,934.72998,926.47998,928.530029,928.530029,1052700
14-06-2019,925.450012,926.400024,909.700012,920.969971,920.969971,1856800
15-06-2019,923.719971,930.820007,921.140015,924.859985,924.859985,1666900
16-06-2019,927.73999,949.900024,927.73999,944.48999,944.48999,2239400
17-06-2019,941.359985,950.690002,940.549988,949.5,949.5,1020300
18-06-2019,952,959.786011,951.51001,959.109985,959.109985,1581000
19-06-2019,959.97998,962.539978,947.840027,953.27002,953.27002,1283400
20-06-2019,954,958,949.140015,957.789978,957.789978,888300
21-06-2019,957,960.390015,950.690002,951.679993,951.679993,952400
22-06-2019,955.48999,970.909973,955.179993,969.960022,969.960022,1213800
23-06-2019,966.700012,979.460022,963.359985,978.890015,978.890015,1173900
24-06-2019,980,985.424988,976.109985,977,977,891400
25-06-2019,980,981.570007,966.080017,972.599976,972.599976,968400
26-06-2019,973.719971,990.710022,972.25,989.25,989.25,1693300
27-06-2019,987.450012,994.119995,985,987.830017,987.830017,1262400
28-06-2019,992,997.210022,989,989.679993,989.679993,1169800
29-06-2019,992.099976,993.906982,984,992,992,910500
30-06-2019,990.289978,996.440002,988.590027,992.179993,992.179993,1290200
01-07-2019,991.77002,996.719971,986.974976,992.809998,992.809998,1057600
02-07-2019,986,988.880005,978.390015,984.450012,984.450012,1313600
03-07-2019,989.440002,991,984.580017,988.200012,988.200012,1183200
04-07-2019,989.52002,989.52002,966.119995,968.450012,968.450012,1478400
05-07-2019,970,972.22998,961,970.539978,970.539978,1212200
06-07-2019,968.369995,976.090027,960.52002,973.330017,973.330017,1211300
07-07-2019,980,987.599976,972.200012,972.559998,972.559998,2042100
08-07-2019,1009.190002,1048.390015,1008.200012,1019.27002,1019.27002,5167700
09-07-2019,1014,1024.969971,1007.5,1017.109985,1017.109985,2085100
10-07-2019,1015.219971,1024,1010.419983,1016.640015,1016.640015,1330700
11-07-2019,1017.210022,1029.670044,1016.950012,1025.5,1025.5,1373444
12-07-2019,1017.210022,1048.390015,1016.950012,1025.5,1025.5,5167700
13-07-2019,744.590027,754,727.539978,736.080017,736.080017,587400
14-07-2019,806.8863297,812.464892,730.9488463,740.2215889,1024.850144,1569347.071
15-07-2019,760.4216192,855.6154172,776.2260704,856.2594796,943.7884187,4723823.909
16-07-2019,862.0464023,868.6061957,961.366092,807.2736584,774.9525244,3872739.887
17-07-2019,932.198223,946.7692965,956.2087135,989.3073718,910.5937559,3585960.658
18-07-2019,875.2749293,923.7792372,855.9585856,988.1055459,750.0652455,4171827.57
19-07-2019,964.9437892,902.3688611,905.753705,861.1899185,804.0682864,2644965.288
20-07-2019,812.1924508,855.9419017,1005.707868,791.1759219,953.2494382,2155065.554
21-07-2019,762.9478091,888.5238994,732.1279062,858.6062911,1025.311011,3376485.436
22-07-2019,991.3133388,1025.834829,845.529691,843.7849796,1010.405645,3962274.261
23-07-2019,859.0501209,991.2085044,982.5270145,749.769331,857.3674827,4681172.344
24-07-2019,987.8556945,1035.724892,960.2534048,971.0429617,771.9010562,1984889.751
25-07-2019,927.2468073,821.4696415,978.1855743,815.500961,886.5561443,4241507.733
26-07-2019,969.3738902,974.5606499,884.0520271,967.2929564,867.6626152,1375466.368
27-07-2019,769.1511116,856.6672013,782.2266885,765.3125733,811.152865,1947634.999
28-07-2019,780.3377295,918.6181663,960.6033397,934.3071694,892.5876672,1677559.813
29-07-2019,862.2079677,756.7602408,952.4394903,953.5726838,805.3317398,4628497.861
30-07-2019,891.8304515,959.629933,892.0697005,869.3546242,858.5135786,636511.2505
31-07-2019,804.7596079,828.3098328,929.8582675,965.7943649,985.4733297,1525829.754
01-08-2019,1000.201493,1023.229501,777.4098756,904.0668141,899.1511568,2506442.542
02-08-2019,802.5377411,1035.67099,790.3187238,901.6229887,745.3799071,4498836.593
03-08-2019,933.0886553,992.1212143,1010.064228,899.1665199,951.764925,2616171.769
04-08-2019,772.7542701,864.6667011,943.819297,895.2064914,978.7341105,4624737.873
05-08-2019,761.4557861,893.1960554,817.9882653,820.955791,996.7777089,2474027.485
06-08-2019,829.0225078,799.909084,750.5580831,771.6427125,830.4929615,1378090.549
07-08-2019,892.4659905,824.8037055,836.2692195,960.359747,906.6246607,2081570.363
08-08-2019,1002.275615,855.5750495,785.458551,893.6461933,978.0062117,2013317.609
09-08-2019,935.0593965,767.7752939,930.1006818,802.4789064,885.570454,3162611.681
10-08-2019,803.4233209,829.4360255,754.1654094,795.6729539,1014.991139,1053239.372
11-08-2019,948.0114089,928.6763765,917.0845626,875.0310858,1004.968134,4516011.513
12-08-2019,962.9577078,850.217296,808.2899341,786.6552042,835.8379566,1169942.755
13-08-2019,755.9538402,840.450852,764.5311968,744.7901629,959.1451035,3902875.443
14-08-2019,888.9239122,966.8695212,977.0967718,848.8365179,746.1619873,921997.4049
15-08-2019,836.6530254,922.3249552,852.4998559,994.8942718,823.4101646,4699716.328
16-08-2019,882.7038386,796.7363201,790.1975598,863.9207116,969.0712207,4409930.483
17-08-2019,853.5058465,1046.28538,836.0399736,763.5367078,944.4823092,972628.5166
18-08-2019,991.2419776,818.7642363,989.4663164,980.8330514,845.5206161,1964734.164
19-08-2019,940.5265628,1036.550634,739.3166383,963.3732433,969.1985272,2924628.244
20-08-2019,765.9683051,809.9358939,814.9126675,897.9750074,851.8738046,899146.816
21-08-2019,979.8836025,1021.403942,966.808145,868.2687544,862.825759,1113174.94
22-08-2019,920.2037232,995.9562067,911.1955495,825.9784073,991.9717425,3171539.664
23-08-2019,997.2930699,1025.197582,750.3776062,928.1617254,761.7260303,4265385.747
24-08-2019,1014.975914,800.8847605,1000.50137,961.852195,1009.192346,3530888.468
25-08-2019,959.1589747,775.4271392,823.2037285,818.2126739,992.8460807,1943470.965
26-08-2019,772.5356046,987.9115235,1007.66884,968.6872692,809.2739655,3253361.98
27-08-2019,894.8054753,1036.148522,788.6441266,963.2226873,738.480363,2740627.007
28-08-2019,864.4149559,921.8479586,895.0913047,750.4098056,944.6260498,4285633.557
29-08-2019,891.6572511,1019.272738,861.8691994,829.6905029,928.6980508,2384238.739
30-08-2019,869.5495623,766.2407406,847.9468572,1008.110439,957.8497014,3362196.355
31-08-2019,895.6857562,1030.61776,954.6266916,781.5835214,867.3869818,4032350.649
01-09-2019,798.1220144,762.2380719,906.2059607,856.6650017,806.5230777,1601001.786
02-09-2019,808.3647364,949.6266713,889.8459844,795.0262714,959.4682775,4960708.279
03-09-2019,895.4912059,1047.102158,829.10403,977.3284882,1019.918706,1843507.758
04-09-2019,786.3376167,985.3773517,949.6343835,745.3919272,883.2852953,916760.0567
05-09-2019,874.8885377,867.646956,876.509811,818.9903217,851.96356,1324664.615
06-09-2019,867.4243485,805.0985519,888.2928116,879.5667024,987.8839962,3947981.15
07-09-2019,1015.955176,857.6302755,847.5622766,762.445589,816.279488,3772414.446
08-09-2019,824.468882,992.7315465,817.4329227,964.9152082,898.0251736,4222435.999
09-09-2019,897.5997028,912.3336835,889.2547101,890.5396166,875.3529054,1134649.137
10-09-2019,897.652437,838.5975273,805.6728705,774.8245974,1005.62255,2998913.803
11-09-2019,745.5245769,805.5525338,1016.122471,896.241764,814.7227299,3096136.851
12-09-2019,1016.363967,762.3705325,948.8009359,929.5911065,973.8915814,3997824.322
13-09-2019,780.8892212,807.1930231,824.2362702,865.8637658,954.9709923,1282826.796
14-09-2019,903.4224188,828.659616,806.3533286,954.4404988,904.3707038,2512872.864
15-09-2019,937.4921458,1004.990088,940.8252131,802.2963138,1005.882635,3612140.827
16-09-2019,839.4600456,757.6957187,887.836448,830.9165466,781.2085347,2921783.476
17-09-2019,1001.051515,1010.595537,836.4681755,950.23679,776.7665754,708183.5829
18-09-2019,890.5636359,1020.811603,921.7313692,827.773107,911.7615007,4230359.75
19-09-2019,875.6690847,768.1901083,853.9023141,769.733649,789.071859,1847723.544
20-09-2019,799.7106751,994.9778996,1002.102278,944.8527746,982.4055209,4880900.436
21-09-2019,849.1705761,931.7627847,941.117759,921.8036627,955.0438902,2537294.717
22-09-2019,775.087914,1039.17891,902.4026551,995.7082862,811.2496749,2159108.815
23-09-2019,802.3343089,909.8961013,825.0409481,832.9802418,981.9420057,2523516.024
24-09-2019,964.6915119,1046.79861,930.9384307,833.8393101,823.522704,2373134.795
25-09-2019,876.3124084,1044.845477,980.9461048,754.5066882,822.9996778,1235079.387
26-09-2019,1010.978409,977.8844262,785.1564272,786.8854833,967.258128,4837603.503
27-09-2019,857.59032,917.439504,925.7788161,758.3161625,848.6762078,4411317.622
28-09-2019,899.275541,928.8258246,745.3325243,999.7193607,958.878394,628393.1601
29-09-2019,988.3306572,873.2013633,779.3414122,818.6307272,837.6838758,1049175.72
30-09-2019,953.4785387,951.8706803,750.3009669,799.8801605,744.6439985,2143087.338
01-10-2019,909.9216223,1018.01912,860.2507276,825.6549492,800.0180645,5003280.826
02-10-2019,776.9096232,786.436559,752.3684501,833.2458789,939.2896607,2189247.68
03-10-2019,830.5834753,919.9994695,902.9209719,851.0436876,876.1876212,5115088.766
04-10-2019,816.6448655,915.6484286,818.1488944,888.0208413,825.7804681,1440085.368
05-10-2019,931.2662368,857.0866339,888.3330184,973.2669305,989.0375007,3716917.698
06-10-2019,789.8277903,951.0832969,935.5907609,911.0393295,788.2398236,3473349.657
07-10-2019,968.946223,908.7181238,805.0170659,971.4398899,830.2305444,1580971.998
08-10-2019,929.3976895,876.8174508,899.5218126,997.0279455,750.4684322,708649.7396
09-10-2019,822.0696032,1033.801234,860.1101751,782.4916281,828.0847526,1029052.605
10-10-2019,989.3428426,766.4524884,953.2517512,1025.083172,860.6007412,3952356.811
11-10-2019,927.6325649,1002.678012,754.1435072,742.2126226,914.4370211,1478316.312
12-10-2019,906.2439833,1040.463923,838.962203,826.4559544,823.214258,1402159.385
13-10-2019,796.0299329,826.3615759,782.5969509,997.8488194,879.4798165,4792944.592
14-10-2019,987.099071,923.0617249,844.1176117,873.4278924,787.8374162,2638723.023
15-10-2019,933.3493109,874.9946063,870.3875153,772.8524579,925.6332704,2845060.385
16-10-2019,942.0483858,929.2851095,929.248547,788.5000748,858.4728835,1162783.484
17-10-2019,891.4571813,854.5527821,752.3080283,874.2007018,736.1856643,4644682.992
18-10-2019,902.5697422,793.1258498,817.2598295,876.0738219,911.5849523,4640832.136
19-10-2019,935.6518617,862.4114059,821.3286655,970.454673,1006.065945,2830842.782
20-10-2019,1015.969193,838.8982597,841.6455797,985.1807988,780.2317381,4112194.489
21-10-2019,978.5506097,1023.755988,983.7230729,809.9159193,965.9334318,797378.7518
22-10-2019,965.4091308,842.8938906,950.8512238,910.2724901,893.8352413,2388116.278
23-10-2019,831.9656708,902.3782252,962.3801884,865.727924,754.0637203,1976888.894
24-10-2019,937.8503992,783.7494064,756.6263749,763.8214468,854.4480478,1382678.897
25-10-2019,1004.414207,861.511708,998.5157318,909.1883715,891.0333761,4074731.536
26-10-2019,774.3245937,969.030911,740.5732394,1021.818374,888.2775146,3904156.178
27-10-2019,789.044197,870.7932362,834.339589,932.5385847,759.1735775,945379.5883
28-10-2019,972.4069294,979.3285035,848.4502695,982.053529,802.0913893,2943917.977
29-10-2019,826.119826,812.8487384,756.8131704,819.5450941,1025.001252,4506338.229
30-10-2019,1015.45269,926.7743983,954.7719501,903.1099423,993.3033273,4965890.944
31-10-2019,807.1918317,957.8368405,956.0783691,856.1054783,893.8843715,1746427.865
01-11-2019,744.8751493,925.9029316,982.735341,943.450192,982.9483836,2760678.884
02-11-2019,905.2345674,1017.919206,788.3256587,962.3319834,786.43944,3158978.445
03-11-2019,957.8936748,1007.279169,824.298758,1015.553707,801.6569477,3175575.298
04-11-2019,775.0419583,1004.942533,733.1174922,814.058656,872.9407541,2802269.261
05-11-2019,982.0962861,1007.577428,834.4947483,986.4912696,873.4938803,636780.2129
06-11-2019,899.1570667,930.4081574,901.9458887,941.8861879,740.4387533,3279290.492
07-11-2019,901.4682732,1034.108035,927.8031904,838.9471073,737.8256986,3105749.013
08-11-2019,985.3278987,932.1212477,919.2052507,897.7987293,847.9792554,3088369.606
09-11-2019,877.0655827,820.3811837,868.686961,736.9526665,1016.84457,2787627.356
10-11-2019,865.2711603,947.0738633,818.5789202,1013.247511,919.0548146,868284.8064
